,municipality_code,avg_net_salary,year
7534,44037,27675.52601803772,1970-01-01
7535,44038,22791.237711878268,1970-01-01
7536,44041,26290.3226081982,1970-01-01
7537,44043,26795.28928559556,1970-01-01
7538,44045,26860.213138642524,1970-01-01
7539,44046,24892.274710738893,1970-01-01
7540,44047,26357.46141921019,1970-01-01
7541,44048,24556.771007572985,1970-01-01
7542,44049,23035.08635436772,1970-01-01
7543,44050,25273.051024516757,1970-01-01
7544,44051,23041.023912364457,1970-01-01
7545,44052,24421.625382380957,1970-01-01
7546,44053,24616.05931156299,1970-01-01
7547,44054,23554.68060670088,1970-01-01
7548,44055,31484.541239528477,1970-01-01
7549,44056,24637.830698343954,1970-01-01
7550,44057,22374.162373712417,1970-01-01
7551,44061,24228.06975978261,1970-01-01
7552,44063,24763.604089543052,1970-01-01
7553,44064,26377.586069849924,1970-01-01
7554,44066,28431.30698756621,1970-01-01
7555,44067,22423.533991419103,1970-01-01
7556,44068,23685.454333088368,1970-01-01
7557,44069,26315.874881075048,1970-01-01
7558,44070,27662.529488867363,1970-01-01
7559,44071,30392.623051942788,1970-01-01
7560,44072,23716.137414309527,1970-01-01
7561,44073,25703.527469512435,1970-01-01
7562,44074,26843.932595792674,1970-01-01
7563,44077,24339.121678709656,1970-01-01
7564,44079,24373.39112255247,1970-01-01
7565,44081,22281.183896228893,1970-01-01
7566,44082,25553.24057605465,1970-01-01
7567,44083,24060.90641418009,1970-01-01
7568,44084,25338.60149086321,1970-01-01
7569,44087,23126.10015424891,1970-01-01
7570,44088,24286.551695082042,1970-01-01
7571,44089,25499.837226683456,1970-01-01
7572,44094,28821.23644805405,1970-01-01
7573,44096,24279.131695990996,1970-01-01
7574,44098,24170.318861146818,1970-01-01
7575,44100,25687.01242842881,1970-01-01
7576,44101,26290.144962554932,1970-01-01
7577,44102,24545.721520487987,1970-01-01
7578,44103,23749.66622093793,1970-01-01
7579,44108,24743.413099160025,1970-01-01
7580,44109,28574.597281057282,1970-01-01
7581,44110,25449.45165491966,1970-01-01
7582,44111,24060.36029328987,1970-01-01
7583,44113,22512.892586890517,1970-01-01
7584,44114,31183.37701219814,1970-01-01
7585,44115,26605.50656362981,1970-01-01
7586,44116,23015.453785443387,1970-01-01
7587,44117,24674.26513720041,1970-01-01
7588,44120,25539.203552173578,1970-01-01
7589,44122,26546.77297069743,1970-01-01
7590,44125,26422.180217484693,1970-01-01
7591,44126,24358.460409354346,1970-01-01
7592,44127,22449.46906651067,1970-01-01
7593,44128,23685.334532854362,1970-01-01
7594,44129,25028.403006418634,1970-01-01
7595,44130,27912.148996698877,1970-01-01
7596,44131,28250.35426608122,1970-01-01
7597,44132,30099.484329256524,1970-01-01
7598,44133,25408.37618465728,1970-01-01
7599,44135,24952.465443104647,1970-01-01
7600,44137,25505.415118313496,1970-01-01
7601,44143,26165.61507287309,1970-01-01
7602,44144,22817.321178719892,1970-01-01
7603,44145,25867.667190815093,1970-01-01
7604,44146,22280.614374881225,1970-01-01
7605,44149,23688.673019684586,1970-01-01
7606,44150,26656.070984322596,1970-01-01
7607,44151,28892.60451596956,1970-01-01
7608,44152,24546.422572543506,1970-01-01
7609,44154,27487.99487935665,1970-01-01
7610,44155,23829.56556371063,1970-01-01
7611,44156,23160.937922480174,1970-01-01
7612,44158,28997.3946748708,1970-01-01
7613,44161,23025.575681113096,1970-01-01
7614,44162,25482.63254588597,1970-01-01
7615,44163,24997.911341286523,1970-01-01
7616,44164,23610.81349263018,1970-01-01
7617,44165,24948.158965780236,1970-01-01
7618,44166,26556.72807619814,1970-01-01
7619,44168,23889.20114879025,1970-01-01
7620,44169,26184.96190182673,1970-01-01
7621,44172,28385.788874323433,1970-01-01
7622,44173,25012.662131722904,1970-01-01
7623,44174,23460.806404134917,1970-01-01
7624,44175,24890.63079739418,1970-01-01
7625,44176,24144.731102379166,1970-01-01
7626,44178,24951.05615935114,1970-01-01
7627,44179,26467.75654283725,1970-01-01
7628,44180,22360.26580154076,1970-01-01
7629,44182,25384.2788410535,1970-01-01
7630,44183,24121.742913108017,1970-01-01
7631,44184,24898.267228814253,1970-01-01
7632,44185,22754.639303929078,1970-01-01
7633,44186,25108.00580067052,1970-01-01
7634,44187,23088.074878035262,1970-01-01
7635,44188,25737.96227218344,1970-01-01
7636,44189,23525.01846150929,1970-01-01
7637,44190,27751.85612013578,1970-01-01
7638,44192,23921.328084836,1970-01-01
7639,44194,35367.29464879648,1970-01-01
7640,44195,27054.154106006117,1970-01-01
7641,44198,27241.113741072324,1970-01-01
7642,44201,35814.52270147134,1970-01-01
7643,44204,28970.045960049014,1970-01-01
7644,44205,23833.669774487847,1970-01-01
7645,44209,30702.37614968488,1970-01-01
7646,44210,22745.11731965218,1970-01-01
7647,44211,25100.29246794233,1970-01-01
7648,44212,25005.91170746414,1970-01-01
7649,44213,22680.715187251582,1970-01-01
7650,44214,22884.93013392641,1970-01-01
7651,44215,31055.044477944946,1970-01-01
7652,44216,23753.64350640845,1970-01-01
7653,44217,31032.42680514395,1970-01-01
7654,44223,26029.012371799894,1970-01-01
7655,45004,26199.676885938927,1970-01-01
7656,45024,26310.36039022937,1970-01-01
7657,45028,26283.25273213695,1970-01-01
7658,45030,22624.782011311847,1970-01-01
7659,45034,31002.25452605645,1970-01-01
7660,45053,23870.073637144462,1970-01-01
7661,45061,26348.897592982692,1970-01-01
7662,45067,28011.232612493863,1970-01-01
7663,45068,21848.873021180658,1970-01-01
7664,45075,26080.364435857548,1970-01-01
7665,45082,26348.074611261134,1970-01-01
7666,45083,24554.012850961783,1970-01-01
7667,45087,23315.75118567768,1970-01-01
7668,45089,29817.97295987983,1970-01-01
7669,45093,24857.8078661256,1970-01-01
7670,45098,27606.725779278462,1970-01-01
7671,45104,23829.07900147174,1970-01-01
7672,45108,23820.57379240357,1970-01-01
7673,45115,23313.06028041427,1970-01-01
7674,45119,24782.01305329022,1970-01-01
7675,45126,30566.415398669884,1970-01-01
7676,45127,24447.79064269997,1970-01-01
7677,45142,26663.617807392016,1970-01-01
7678,45145,24980.926847262755,1970-01-01
7679,45146,26117.726024704312,1970-01-01
7680,45147,24791.34474367551,1970-01-01
7681,45154,27212.221086662797,1970-01-01
7682,45155,22783.796103526816,1970-01-01
7683,45169,26956.19477458526,1970-01-01
7684,45173,26188.70953896215,1970-01-01
7685,45179,25383.8531749479,1970-01-01
7686,45187,23082.889207062046,1970-01-01
7687,45188,27492.79545168684,1970-01-01
7688,45191,23955.87069961267,1970-01-01
7689,45193,27100.888995833564,1970-01-01
7690,45194,28044.413869815977,1970-01-01
7691,45203,26275.04880864718,1970-01-01
7692,45208,22816.931040174903,1970-01-01
7693,45224,25337.651123226442,1970-01-01
7694,45229,23716.83545064688,1970-01-01
7695,45232,31697.84650112353,1970-01-01
7696,45234,26122.85472359745,1970-01-01
7697,45235,27995.821724618378,1970-01-01
7698,45244,23974.40677778601,1970-01-01
7699,45247,24888.92385802313,1970-01-01
7700,45248,22892.389885832734,1970-01-01
7701,45252,21753.48999468827,1970-01-01
7702,45254,24975.149850513953,1970-01-01
7703,45258,24107.65725420653,1970-01-01
7704,45269,26104.667784776488,1970-01-01
7705,45270,25936.62680110829,1970-01-01
7706,45272,31875.754525950062,1970-01-01
7707,45273,25816.54952828169,1970-01-01
7708,45274,30785.441067900614,1970-01-01
7709,45282,31019.536189799248,1970-01-01
7710,45284,25435.89972076044,1970-01-01
7711,45285,23045.297540390577,1970-01-01
7712,45286,29258.631902208985,1970-01-01
7713,45298,28413.132660789423,1970-01-01
7714,45300,28809.129414752784,1970-01-01
7715,45302,24768.282572097432,1970-01-01
7716,45308,28076.978263439923,1970-01-01
7717,45315,22668.03874478744,1970-01-01
7718,45324,25145.959258900846,1970-01-01
7719,45327,26728.084736212862,1970-01-01
7720,45338,25117.77242032003,1970-01-01
7721,45346,26500.3263368935,1970-01-01
7722,46029,22520.90073520815,1970-01-01
7723,46042,22801.37866160755,1970-01-01
7724,46102,24771.961782861934,1970-01-01
7725,46127,21995.922000612016,1970-01-01
7726,46128,23178.47516653414,1970-01-01
7727,46224,24791.869904559207,1970-01-01
7728,46225,21505.1008243637,1970-01-01
7729,46251,24033.726786315063,1970-01-01
7730,46309,20964.25281774788,1970-01-01
7731,47001,23222.579909599077,1970-01-01
7732,47004,20651.65217228404,1970-01-01
7733,47015,23453.770727598847,1970-01-01
7734,47027,22415.87167623149,1970-01-01
7735,47031,24156.109863412617,1970-01-01
7736,47032,26757.619729349964,1970-01-01
7737,47040,24365.81301107026,1970-01-01
7738,47049,22398.65545745992,1970-01-01
7739,47051,23739.528118411923,1970-01-01
7740,47052,21975.882077679533,1970-01-01
7741,47065,22237.83940546678,1970-01-01
7742,47069,23330.034843877223,1970-01-01
7743,47091,25512.80689225268,1970-01-01
7744,47100,26149.502933099186,1970-01-01
7745,47106,20854.29170920987,1970-01-01
7746,47143,21842.02247943225,1970-01-01
7747,47145,24248.602516253384,1970-01-01
7748,47157,22486.699488884904,1970-01-01
7749,47168,19181.794708798898,1970-01-01
7750,47175,22055.16758962244,1970-01-01
7751,47179,20197.584749568407,1970-01-01
7752,47185,21400.081079358795,1970-01-01
7753,47195,22549.271293160433,1970-01-01
7754,47201,24060.198344504137,1970-01-01
7755,47203,22962.77378201916,1970-01-01
7756,47209,25101.744285318608,1970-01-01
7757,47215,23681.550739459155,1970-01-01
7758,47233,22404.388572008356,1970-01-01
7759,47252,20318.890226995718,1970-01-01
7760,47280,22704.046127570084,1970-01-01
7761,47310,21377.485204853234,1970-01-01
7762,47323,21753.239769312142,1970-01-01
7763,48009,21002.416470144017,1970-01-01
7764,48034,22297.88368708173,1970-01-01
7765,48061,20188.35597716574,1970-01-01
7766,48080,22089.664230430888,1970-01-01
7767,48092,21461.06684003828,1970-01-01
7768,48095,22398.60809272086,1970-01-01
7769,48099,22600.548814302,1970-01-01
7770,48140,21312.666717236618,1970-01-01
7771,49002,23168.18873420197,1970-01-01
7772,49007,25013.281709877734,1970-01-01
7773,49015,28096.927572418797,1970-01-01
7774,49018,22129.813108221366,1970-01-01
7775,49020,27954.41170010562,1970-01-01
7776,49021,22459.02792084042,1970-01-01
7777,49023,22000.837042818817,1970-01-01
7778,49026,23335.704693056032,1970-01-01
7779,49027,22398.435329871332,1970-01-01
7780,49035,34472.20880845723,1970-01-01
7781,49041,22017.8817381139,1970-01-01
7782,49048,26651.179572382996,1970-01-01
7783,49050,25288.21950575703,1970-01-01
7784,49054,22889.834395244732,1970-01-01
7785,49055,26982.895644815468,1970-01-01
7786,49060,26786.505937956674,1970-01-01
7787,49063,24468.535049019876,1970-01-01
7788,49069,24076.03274413301,1970-01-01
7789,49080,22086.59126352424,1970-01-01
7790,49086,22369.954431223312,1970-01-01
7791,49092,22063.297558716957,1970-01-01
7792,49099,24550.430398741337,1970-01-01
7793,49125,21540.386497919742,1970-01-01
7794,49127,22926.179275645103,1970-01-01
7795,49129,25248.66106996178,1970-01-01
7796,49135,25366.91889871976,1970-01-01
7797,49138,22296.82671693677,1970-01-01
7798,49160,23253.647334551817,1970-01-01
7799,49163,23424.76356798505,1970-01-01
7800,49167,30358.16039183837,1970-01-01
7801,49176,23666.87935345625,1970-01-01
7802,49180,21610.12505389993,1970-01-01
7803,49183,22346.56298380906,1970-01-01
7804,49192,23371.699297243387,1970-01-01
7805,49193,22319.791571217876,1970-01-01
7806,49194,24287.13979834524,1970-01-01
7807,49200,25087.414097244044,1970-01-01
7808,49201,22712.628608397543,1970-01-01
7809,49214,25507.176554989037,1970-01-01
7810,49215,21459.69264556281,1970-01-01
7811,49218,22018.154695019035,1970-01-01
7812,49220,22059.927411481956,1970-01-01
7813,49223,26249.245470211947,1970-01-01
7814,49228,20469.024105283752,1970-01-01
7815,49241,27346.387659046817,1970-01-01
7816,49244,22229.290069586783,1970-01-01
7817,49246,25220.23409055824,1970-01-01
7818,49247,25347.22844544418,1970-01-01
7819,49248,21429.254488219398,1970-01-01
7820,49259,24759.05482408213,1970-01-01
7821,49261,22881.353545541402,1970-01-01
7822,49267,25787.522532857358,1970-01-01
7823,49269,23517.390723750555,1970-01-01
7824,49271,25484.888782425624,1970-01-01
7825,49278,26573.85906314539,1970-01-01
7826,49283,24002.131174712056,1970-01-01
7827,49292,23683.129406535143,1970-01-01
7828,49294,27452.266610792667,1970-01-01
7829,49298,26491.596479928037,1970-01-01
7830,49299,24820.599176777952,1970-01-01
7831,49301,22472.56600555294,1970-01-01
7832,49307,25393.806705549283,1970-01-01
7833,49308,28432.451222066527,1970-01-01
7834,49323,25042.883905624312,1970-01-01
7835,49328,22861.503367364483,1970-01-01
7836,49331,22361.0767075403,1970-01-01
7837,49332,26072.10786507982,1970-01-01
7838,49333,23054.11207047749,1970-01-01
7839,49343,25373.686116877467,1970-01-01
7840,49345,23584.824244578507,1970-01-01
7841,49347,24533.13106482911,1970-01-01
7842,49353,23035.084870362658,1970-01-01
7843,49355,23586.504964634794,1970-01-01
7844,49367,22559.45047952996,1970-01-01
7845,49373,21743.14426947099,1970-01-01
7846,49377,27986.598908176456,1970-01-01
7847,49378,21541.93207805384,1970-01-01
7848,50002,26054.51755658934,1970-01-01
7849,50003,28049.021195219022,1970-01-01
7850,50025,23817.61429227435,1970-01-01
7851,50031,28935.17658861411,1970-01-01
7852,50041,28253.565341946494,1970-01-01
7853,50066,29682.129742199664,1970-01-01
7854,50074,22057.481327216246,1970-01-01
7855,50076,23988.634129438888,1970-01-01
7856,50082,23036.34757228332,1970-01-01
7857,50087,26962.2829745218,1970-01-01
7858,50099,23013.137954956426,1970-01-01
7859,50129,25978.30743061408,1970-01-01
7860,50139,23392.471966574438,1970-01-01
7861,50147,21853.861241149392,1970-01-01
7862,50151,21347.746339692858,1970-01-01
7863,50165,25844.065838902035,1970-01-01
7864,50168,22208.987054862428,1970-01-01
7865,50215,23829.1194756757,1970-01-01
7866,50218,23051.882032654747,1970-01-01
7867,50236,21979.178796539512,1970-01-01
7868,50256,22109.54504551629,1970-01-01
7869,50267,21292.47301836109,1970-01-01
7870,50292,22651.79312790012,1970-01-01
7871,50341,20177.453768952662,1970-01-01
7872,50359,23845.65388679729,1970-01-01
7873,50391,23076.00759455937,1970-01-01
7874,50393,22244.085879959766,1970-01-01
7875,50394,21147.844299907963,1970-01-01
7876,50400,22826.15869084278,1970-01-01
7877,50402,26082.20391370904,1970-01-01
7878,50410,20708.58862722049,1970-01-01
7879,50412,22881.26620041917,1970-01-01
7880,50419,22212.105771262133,1970-01-01
7881,50444,22898.711073555765,1970-01-01
7882,50484,21670.10877030436,1970-01-01
7883,50487,21293.567930923837,1970-01-01
7884,50492,22984.921112884284,1970-01-01
7885,50502,22869.233764658555,1970-01-01
7886,50523,22332.47486702978,1970-01-01
7887,50532,26769.437766999752,1970-01-01
7888,50546,23035.13870041766,1970-01-01
7889,50550,21737.37792401794,1970-01-01
7890,50551,21891.80529180172,1970-01-01
7891,50565,22716.981620498078,1970-01-01
7892,50582,20695.007605771956,1970-01-01
7893,50592,22761.664000185654,1970-01-01
7894,50601,23241.114413875723,1970-01-01
7895,50615,24485.67187778748,1970-01-01
7896,50616,26766.227515004062,1970-01-01
7897,50639,21243.59956272973,1970-01-01
7898,51030,26925.674783081984,1970-01-01
7899,51043,25043.580881319176,1970-01-01
7900,51055,27219.551931872662,1970-01-01
7901,51058,30418.794504433237,1970-01-01
7902,51108,23469.79311160939,1970-01-01
7903,51172,28677.752585938277,1970-01-01
7904,51193,27018.625473260334,1970-01-01
7905,51217,23867.427147846833,1970-01-01
7906,51230,25194.42504342473,1970-01-01
7907,51242,24241.85499300692,1970-01-01
7908,51248,24116.45267371158,1970-01-01
7909,51250,22859.906390059467,1970-01-01
7910,51380,23178.51478178909,1970-01-01
7911,51388,22626.77472167021,1970-01-01
7912,51391,28697.85901754208,1970-01-01
7913,51454,25547.626906438913,1970-01-01
7914,51474,25859.459649728065,1970-01-01
7915,51506,23446.067571323667,1970-01-01
7916,51507,21922.407569374132,1970-01-01
7917,51525,29977.335973276142,1970-01-01
7918,51535,24615.597950180687,1970-01-01
7919,51559,21526.772956424556,1970-01-01
7920,51562,34537.0490386285,1970-01-01
7921,51573,26592.01030816148,1970-01-01
7922,51612,26262.121830743712,1970-01-01
7923,51649,21627.70875666328,1970-01-01
7924,51660,26849.56670988756,1970-01-01
7925,51662,28237.626655904667,1970-01-01
7926,52060,20838.08365178485,1970-01-01
7927,52093,22368.031402214125,1970-01-01
7928,52121,23458.375426097606,1970-01-01
7929,52182,23024.77893300421,1970-01-01
7930,52250,22942.22075691728,1970-01-01
7931,52269,22884.465620710333,1970-01-01
7932,52331,20897.77897614061,1970-01-01
7933,52353,23685.662476219564,1970-01-01
7934,52448,21670.332591997358,1970-01-01
7935,52550,21652.4135589691,1970-01-01
7936,53003,22350.39779778497,1970-01-01
7937,53005,23377.16024831969,1970-01-01
7938,53007,23755.081712102645,1970-01-01
7939,53034,27310.98887251025,1970-01-01
7940,53054,28752.894043819037,1970-01-01
7941,53062,23105.173179334433,1970-01-01
7942,53077,22563.489379405702,1970-01-01
7943,53084,22429.576172073066,1970-01-01
7944,53094,23669.521933478693,1970-01-01
7945,53096,21336.663067385485,1970-01-01
7946,53097,22355.103106285223,1970-01-01
7947,53103,23846.4596500514,1970-01-01
7948,53107,20829.3969419698,1970-01-01
7949,53119,26526.182655355653,1970-01-01
7950,53127,22588.35140851289,1970-01-01
7951,53130,25032.679059195438,1970-01-01
7952,53137,22725.36102801565,1970-01-01
7953,53140,24833.104884492266,1970-01-01
7954,53147,23624.523556483487,1970-01-01
7955,53152,22818.428739387553,1970-01-01
7956,53161,22095.58625756355,1970-01-01
7957,53186,21710.64237302906,1970-01-01
7958,53201,24756.852074898397,1970-01-01
7959,53247,23197.639957863463,1970-01-01
7960,53271,21457.69561110175,1970-01-01
7961,54028,21619.05473373901,1970-01-01
7962,54029,24310.990523872963,1970-01-01
7963,54039,23956.76013280022,1970-01-01
7964,54076,23383.49403792639,1970-01-01
7965,54079,23013.89427089316,1970-01-01
7966,54090,26322.519343545333,1970-01-01
7967,54099,23963.473072277106,1970-01-01
7968,54111,26113.9445642499,1970-01-01
7969,54115,25315.706386379683,1970-01-01
7970,54116,24695.196179548082,1970-01-01
7971,54136,23715.00718943028,1970-01-01
7972,54138,27680.15101182841,1970-01-01
7973,54150,24756.25380537237,1970-01-01
7974,54152,24254.322372588493,1970-01-01
7975,54157,23664.4049436118,1970-01-01
7976,54159,24667.873031945055,1970-01-01
7977,54174,24005.5390700742,1970-01-01
7978,54184,25148.572741798143,1970-01-01
7979,54197,38520.95956069888,1970-01-01
