municipality_code,avg_net_salary,year
09265,23507.10416462972,2017-01-01
09282,23545.580071325494,2017-01-01
09306,21390.38995930873,2017-01-01
09312,23646.50581892599,2017-01-01
09324,22194.298921636295,2017-01-01
09332,23853.623983468002,2017-01-01
10003,21650.583667169918,2017-01-01
10006,21782.20524179664,2017-01-01
10033,21126.116614403712,2017-01-01
10034,20897.8435871953,2017-01-01
10060,24877.655272357886,2017-01-01
10064,20568.876584237983,2017-01-01
10081,20879.661624743734,2017-01-01
10209,24191.261777896303,2017-01-01
10265,21404.143053713058,2017-01-01
10268,24119.491770528333,2017-01-01
10297,22394.26846786038,2017-01-01
10321,27003.398708908804,2017-01-01
10323,21040.34963076465,2017-01-01
10325,25485.61966816884,2017-01-01
10333,24031.400683936285,2017-01-01
10340,24161.14125280237,2017-01-01
10343,23970.06901907709,2017-01-01
10349,25839.945988068208,2017-01-01
10357,23817.439464459923,2017-01-01
10362,24365.816717909936,2017-01-01
10387,22110.18166529426,2017-01-01
10401,20721.30510008577,2017-01-01
10420,24487.22800842154,2017-01-01
11012,22793.757249730563,2017-01-01
11049,22045.588304285542,2017-01-01
11069,21911.389068863657,2017-01-01
11076,21851.88213691392,2017-01-01
11099,21854.625853825677,2017-01-01
11106,21756.426945115956,2017-01-01
11116,21709.635224317582,2017-01-01
11145,21646.906508863634,2017-01-01
11170,22793.82254028334,2017-01-01
11202,21628.732546388608,2017-01-01
11203,21352.71885015979,2017-01-01
11206,20765.552649843456,2017-01-01
11262,22618.095976767017,2017-01-01
11266,20861.53449806335,2017-01-01
11269,21902.848547887217,2017-01-01
11272,24924.160558934545,2017-01-01
11279,22118.867694072782,2017-01-01
11304,19946.91363921329,2017-01-01
11353,22757.16414365521,2017-01-01
11360,22844.546753129194,2017-01-01
11369,22978.53312132105,2017-01-01
11370,23561.658317148587,2017-01-01
11379,21813.574727980125,2017-01-01
11397,21402.03768020628,2017-01-01
11429,23768.979112524103,2017-01-01
11441,24214.431737470517,2017-01-01
12013,21335.16899663986,2017-01-01
12033,22282.67465255158,2017-01-01
12043,23795.09542334433,2017-01-01
12052,22284.24774076319,2017-01-01
12056,22223.17297599417,2017-01-01
12089,20854.774949652645,2017-01-01
12090,26464.01706655689,2017-01-01
12096,21398.295690015973,2017-01-01
12100,21412.280778050157,2017-01-01
12102,23409.454489829044,2017-01-01
12120,20713.058047233004,2017-01-01
12133,23470.38602370899,2017-01-01
12145,22004.11065125764,2017-01-01
12146,23870.788389169542,2017-01-01
12169,22270.113522807882,2017-01-01
12174,24383.896875092487,2017-01-01
12176,23369.766522314214,2017-01-01
12197,21410.682627728576,2017-01-01
12202,22881.636418684502,2017-01-01
12208,21382.47589200905,2017-01-01
12224,20358.398741410547,2017-01-01
12254,25145.538495109395,2017-01-01
12264,23695.814093344667,2017-01-01
12270,20767.301611949984,2017-01-01
12300,21517.7051778345,2017-01-01
13001,30247.272350745814,2017-01-01
13002,30021.916390184808,2017-01-01
13003,29518.485498789196,2017-01-01
13004,23439.361521484454,2017-01-01
13005,25109.209847898175,2017-01-01
13007,28462.04760268178,2017-01-01
13010,27662.500900605297,2017-01-01
13014,22274.643256124902,2017-01-01
13015,34090.461600837654,2017-01-01
13016,29218.717792167183,2017-01-01
13018,24221.359806867134,2017-01-01
13019,37804.51106262085,2017-01-01
13020,29043.822658764733,2017-01-01
13021,37954.15195793877,2017-01-01
13022,33415.84883982017,2017-01-01
13023,32823.850963945864,2017-01-01
13024,25725.451472731558,2017-01-01
13025,35890.32074889243,2017-01-01
13026,25467.06844928683,2017-01-01
13027,23762.02164049096,2017-01-01
13028,26821.885938162406,2017-01-01
13030,26975.852310003505,2017-01-01
13031,27558.82161336504,2017-01-01
13032,38257.69006077455,2017-01-01
13033,32828.948411806814,2017-01-01
13035,28508.451157699972,2017-01-01
13036,25209.381115343152,2017-01-01
13037,29442.72754522263,2017-01-01
13038,26715.4810634004,2017-01-01
13039,26731.84723187397,2017-01-01
13040,30929.917129185986,2017-01-01
13041,24412.24645739625,2017-01-01
13042,33075.936979678314,2017-01-01
13043,26157.114520825835,2017-01-01
13044,30442.659359247955,2017-01-01
13045,24516.31894829517,2017-01-01
13046,30633.383262593925,2017-01-01
13047,26254.436709092777,2017-01-01
13048,28663.06646294965,2017-01-01
13049,28659.31877522769,2017-01-01
13050,28963.02704099878,2017-01-01
13051,29466.788248496327,2017-01-01
13052,24946.65616973148,2017-01-01
13053,26755.587708537503,2017-01-01
13054,24220.45595739752,2017-01-01
13056,26803.92026403273,2017-01-01
13058,26416.017025625137,2017-01-01
13059,28798.63271060393,2017-01-01
13060,30523.210239420987,2017-01-01
13062,31667.09382672709,2017-01-01
13063,23241.038054227633,2017-01-01
13064,26715.358468382216,2017-01-01
13065,27015.759828535298,2017-01-01
13066,25172.842918474526,2017-01-01
13067,24393.64191325061,2017-01-01
13068,30251.486086112203,2017-01-01
13069,31475.74048192537,2017-01-01
13070,25553.675185224907,2017-01-01
13071,28050.226752193652,2017-01-01
13072,33899.10926841275,2017-01-01
13073,28960.44300352221,2017-01-01
13074,27095.40007905021,2017-01-01
13075,27394.538385315373,2017-01-01
13076,24202.32539507492,2017-01-01
13077,24393.565436145,2017-01-01
13078,26555.632724034782,2017-01-01
13080,28785.459025526474,2017-01-01
13081,26017.698315751142,2017-01-01
13082,32732.399323280933,2017-01-01
13083,25420.71540228311,2017-01-01
13084,23859.197032304088,2017-01-01
13085,28537.86417128265,2017-01-01
13086,28775.862579693687,2017-01-01
13087,28495.02245678543,2017-01-01
13088,28226.67957486832,2017-01-01
13089,23029.983224719745,2017-01-01
13091,31475.361030201635,2017-01-01
13092,26884.55185261118,2017-01-01
13094,27659.693982748468,2017-01-01
13096,20211.60491491796,2017-01-01
13097,25429.74094009658,2017-01-01
13098,29881.360639862734,2017-01-01
13100,26248.73705128384,2017-01-01
13101,29206.879845986386,2017-01-01
13102,24098.010052821795,2017-01-01
13103,26190.612504750512,2017-01-01
13104,35196.13378922805,2017-01-01
13105,24902.336211516216,2017-01-01
13106,24734.7175888833,2017-01-01
13107,32606.809994467443,2017-01-01
13108,21835.185567774122,2017-01-01
13109,39369.432579946384,2017-01-01
13110,28111.570442895394,2017-01-01
13112,33110.759764142414,2017-01-01
13113,32647.802596721493,2017-01-01
13114,40631.802652719096,2017-01-01
13117,24673.85845736357,2017-01-01
13118,32159.223567193272,2017-01-01
13119,29146.582048921427,2017-01-01
14020,22428.503798524456,2017-01-01
14027,21987.05664780734,2017-01-01
14047,22444.87525767177,2017-01-01
14060,29080.821587874238,2017-01-01
14061,21823.52719403912,2017-01-01
14066,25544.670963786342,2017-01-01
14068,33403.163965854044,2017-01-01
14076,22821.18628247658,2017-01-01
14092,24717.460628975485,2017-01-01
14098,24927.390582718082,2017-01-01
14101,29686.293332519097,2017-01-01
14117,23163.395791387124,2017-01-01
14118,24106.484227820718,2017-01-01
14137,23359.31269373174,2017-01-01
14143,20943.472670955744,2017-01-01
14166,27966.117975901383,2017-01-01
14167,21026.361567517306,2017-01-01
14174,21695.82400746379,2017-01-01
14181,24373.57284984331,2017-01-01
14191,23590.026643489848,2017-01-01
14200,23526.337097829204,2017-01-01
14215,23588.293450273915,2017-01-01
14220,25554.706831972682,2017-01-01
14221,23377.393125751758,2017-01-01
14225,20617.083854082357,2017-01-01
14228,27926.86250455356,2017-01-01
14229,20160.9576701229,2017-01-01
14257,26202.602315077733,2017-01-01
14258,21106.967464503465,2017-01-01
14271,22728.49751937637,2017-01-01
14274,29535.12570483348,2017-01-01
14301,22229.716603493493,2017-01-01
14325,26622.259017624634,2017-01-01
14327,21842.119997143807,2017-01-01
14333,23935.52816187041,2017-01-01
14341,22875.07537801614,2017-01-01
14342,21530.80021687813,2017-01-01
14349,25162.90971127206,2017-01-01
14365,26347.6629349206,2017-01-01
14366,21225.72852602129,2017-01-01
14370,20749.060495585785,2017-01-01
14371,22537.2610492575,2017-01-01
14383,27305.043882877304,2017-01-01
14384,27590.005495897392,2017-01-01
14407,36112.77199452759,2017-01-01
14409,28476.41902304035,2017-01-01
14431,22169.175906615736,2017-01-01
14437,22215.90796586853,2017-01-01
14456,22666.87583239188,2017-01-01
14475,24273.051268324583,2017-01-01
14478,21795.632162713864,2017-01-01
14488,25752.40021430604,2017-01-01
14514,22105.599150296293,2017-01-01
14516,20683.61666595588,2017-01-01
14536,26414.90088898042,2017-01-01
14543,29392.72351121433,2017-01-01
14562,25891.950093640902,2017-01-01
14566,32694.044726096567,2017-01-01
14570,21801.231096052594,2017-01-01
14587,22884.854108551528,2017-01-01
14623,24610.382170108824,2017-01-01
14654,21362.595528761398,2017-01-01
14658,21269.310817873848,2017-01-01
14663,23263.14295552611,2017-01-01
14675,24577.81101152978,2017-01-01
14689,22431.06635677708,2017-01-01
14699,22685.540377146004,2017-01-01
14712,23642.385213317964,2017-01-01
14715,23815.297090398446,2017-01-01
14726,20975.553972912086,2017-01-01
14738,25649.202922462213,2017-01-01
14752,21775.287632086536,2017-01-01
14754,23335.502565940107,2017-01-01
14762,21878.549369803128,2017-01-01
15012,22763.970598579388,2017-01-01
15014,21935.171672281867,2017-01-01
15083,21602.69835273313,2017-01-01
15120,20518.953637510145,2017-01-01
15122,20784.147882691283,2017-01-01
15140,23647.59283368446,2017-01-01
15162,21062.47119455533,2017-01-01
15187,20303.539563893217,2017-01-01
15267,23038.41008628978,2017-01-01
16015,24049.83856710599,2017-01-01
16028,22285.177700898843,2017-01-01
16061,23950.551147509897,2017-01-01
16078,25894.62362456096,2017-01-01
16085,20532.900293520892,2017-01-01
16089,24183.168747120835,2017-01-01
16090,22515.368781500318,2017-01-01
16097,25980.787696282143,2017-01-01
16102,26261.15599790537,2017-01-01
16106,22336.799094470593,2017-01-01
16113,21856.012448762307,2017-01-01
16138,26549.28002322032,2017-01-01
16146,26548.65729625382,2017-01-01
16154,22763.603978959298,2017-01-01
16166,23705.30437096804,2017-01-01
16167,23880.856758326747,2017-01-01
16187,24831.498702805162,2017-01-01
16192,21341.39764165846,2017-01-01
16199,25547.156499822777,2017-01-01
16223,20219.05891847569,2017-01-01
16230,20562.865311169637,2017-01-01
16232,24053.46418028554,2017-01-01
16236,24152.20088717345,2017-01-01
16244,22362.06753312878,2017-01-01
16271,31567.312072521683,2017-01-01
16281,22311.657311415467,2017-01-01
16286,22126.99100030838,2017-01-01
16287,22712.92992272886,2017-01-01
16291,23436.29436968729,2017-01-01
16292,20779.67962055476,2017-01-01
16341,22099.971954930505,2017-01-01
16358,26070.95970155913,2017-01-01
16366,23339.597395545337,2017-01-01
16374,23228.340213379757,2017-01-01
16393,22815.24564694429,2017-01-01
17003,23913.054111300717,2017-01-01
17008,24816.103046850567,2017-01-01
17010,27812.01030400793,2017-01-01
17021,20647.93948370699,2017-01-01
17028,23314.11645468014,2017-01-01
17051,27275.710254775167,2017-01-01
17058,20815.525357241888,2017-01-01
17064,23924.195234456245,2017-01-01
17086,23423.66423373267,2017-01-01
17093,20490.241683642274,2017-01-01
17094,27505.588922326613,2017-01-01
17131,19893.70496714328,2017-01-01
17140,21610.8240909976,2017-01-01
17142,26373.33117025316,2017-01-01
17146,22392.634108334667,2017-01-01
17153,24715.293433854662,2017-01-01
17155,21386.407684321315,2017-01-01
17161,22406.15486277805,2017-01-01
17164,26120.303100131427,2017-01-01
17168,26012.886915859664,2017-01-01
17172,20563.389332217004,2017-01-01
17185,19642.234312204324,2017-01-01
17190,29684.238868381006,2017-01-01
17193,24809.304335398854,2017-01-01
17194,25746.940508534703,2017-01-01
17197,21206.69572449792,2017-01-01
17200,29142.67706297384,2017-01-01
17218,21752.180781307343,2017-01-01
17219,21304.16831708129,2017-01-01
17222,27828.03011856249,2017-01-01
17224,21849.887478012777,2017-01-01
17228,22127.112180541182,2017-01-01
17230,21729.733212198465,2017-01-01
17240,22049.830029878016,2017-01-01
17264,27326.22231644942,2017-01-01
17274,27284.018032875785,2017-01-01
17283,20703.988954249693,2017-01-01
17291,25982.005618012987,2017-01-01
17297,28274.87263283592,2017-01-01
17299,21833.964169310748,2017-01-01
17300,24490.372128573625,2017-01-01
17306,22350.257649296847,2017-01-01
17308,23600.75398123625,2017-01-01
17333,24339.91428326531,2017-01-01
17336,23616.58956868284,2017-01-01
17337,21390.154849764796,2017-01-01
17347,21868.56692900771,2017-01-01
17349,22949.548581742874,2017-01-01
17353,24116.851617081862,2017-01-01
17360,29436.593091188373,2017-01-01
17369,22012.911207030924,2017-01-01
17373,24034.224828489518,2017-01-01
17380,26584.65469752292,2017-01-01
17385,21180.984385179345,2017-01-01
17391,26497.29794400998,2017-01-01
17397,19724.886683530032,2017-01-01
17407,25195.05863245808,2017-01-01
17409,22544.255905261816,2017-01-01
17414,25659.34514844901,2017-01-01
17415,23128.24432348376,2017-01-01
17420,28061.653851310894,2017-01-01
17421,20697.258176127987,2017-01-01
17425,20986.147993543822,2017-01-01
17429,23166.477310516904,2017-01-01
17434,22096.27460300824,2017-01-01
17449,21589.305415909137,2017-01-01
17452,21655.501033274293,2017-01-01
17461,25149.17358340114,2017-01-01
17466,24213.513765370928,2017-01-01
17472,23438.037774967997,2017-01-01
18011,22327.142663094903,2017-01-01
18015,22621.999640060912,2017-01-01
18018,19933.88100923401,2017-01-01
18033,24239.30452322743,2017-01-01
18050,25567.95596757675,2017-01-01
18087,22612.52180630625,2017-01-01
18096,22436.169945506044,2017-01-01
18108,23116.602235378286,2017-01-01
18141,23171.023170930912,2017-01-01
18148,24241.69675555337,2017-01-01
18197,20307.35203296217,2017-01-01
18205,26818.42835329076,2017-01-01
18207,22765.293354284022,2017-01-01
18213,22002.480181022438,2017-01-01
18223,23018.05501309587,2017-01-01
18242,20416.277439460995,2017-01-01
18267,26249.465402623555,2017-01-01
18279,21385.33145153805,2017-01-01
18281,23956.222682299907,2017-01-01
19005,22971.022846551958,2017-01-01
19010,21104.397378668058,2017-01-01
19028,20036.22675063373,2017-01-01
19031,23351.255957532958,2017-01-01
19063,25942.758609924702,2017-01-01
19072,25223.44576031189,2017-01-01
19073,21905.966423026686,2017-01-01
19121,21992.75261581416,2017-01-01
19123,22930.44131614145,2017-01-01
19136,21397.40529796488,2017-01-01
19146,25166.28285559297,2017-01-01
19153,22882.70615296521,2017-01-01
19229,24432.625422718786,2017-01-01
19272,21476.76942731211,2017-01-01
19274,26921.046214208516,2017-01-01
19275,21398.63058590639,2017-01-01
19276,22463.436407512287,2017-01-01
19278,24118.443486208158,2017-01-01
21021,29034.47961284234,2017-01-01
21038,22023.703184442413,2017-01-01
21054,25255.748459449325,2017-01-01
21103,23006.04514143026,2017-01-01
21154,20629.753470586624,2017-01-01
21166,21434.89635487855,2017-01-01
21171,24283.736865392006,2017-01-01
21231,24954.52657078581,2017-01-01
21278,30885.124761848634,2017-01-01
21292,22997.089255147643,2017-01-01
21295,24458.275154513198,2017-01-01
21317,24551.02015577084,2017-01-01
21355,22901.41434790355,2017-01-01
21390,25735.64645278427,2017-01-01
21416,23563.70913684024,2017-01-01
21425,20965.70079021236,2017-01-01
21452,26244.16995444062,2017-01-01
21464,24330.68631650748,2017-01-01
21485,23954.084267978775,2017-01-01
21515,23239.215469880226,2017-01-01
21540,26888.135543819186,2017-01-01
21584,20506.550278616764,2017-01-01
21599,24800.590683022707,2017-01-01
21603,22918.8575739052,2017-01-01
21605,25361.66555497029,2017-01-01
21607,21705.07573763256,2017-01-01
21617,28129.36884662468,2017-01-01
21663,21860.244250594387,2017-01-01
22004,21976.07392628885,2017-01-01
22013,21779.179845590617,2017-01-01
22020,22447.37855114245,2017-01-01
22025,21147.081828593997,2017-01-01
22032,21353.344795390425,2017-01-01
22046,21542.811285831835,2017-01-01
22048,21944.30256232032,2017-01-01
22050,24473.14158509566,2017-01-01
22054,24056.985117817105,2017-01-01
22055,27042.703927650866,2017-01-01
22067,25928.908311949184,2017-01-01
22070,22344.333890071826,2017-01-01
22079,22006.530128063023,2017-01-01
22081,24474.190456869062,2017-01-01
22084,21258.773410167203,2017-01-01
22093,23472.03361412218,2017-01-01
22106,23869.894655949334,2017-01-01
22113,26740.2974519943,2017-01-01
22118,24687.231694544327,2017-01-01
22134,30816.434104127668,2017-01-01
22135,21339.25264496808,2017-01-01
22136,21671.849782491456,2017-01-01
22147,21303.638091969868,2017-01-01
22155,21606.487891532,2017-01-01
22158,21663.354290939093,2017-01-01
22161,23390.21055094251,2017-01-01
22162,23296.772286996213,2017-01-01
22166,25490.88598410845,2017-01-01
22168,28281.86031743254,2017-01-01
22171,23558.970982895167,2017-01-01
22172,20227.8035787464,2017-01-01
22176,22025.66286298141,2017-01-01
22182,22637.16866971596,2017-01-01
22183,21404.238112859606,2017-01-01
22185,21651.362908832565,2017-01-01
22186,26317.165979806698,2017-01-01
22187,28527.976301034938,2017-01-01
22190,22436.620546815753,2017-01-01
22194,24458.285476703808,2017-01-01
22195,22188.131641802676,2017-01-01
22197,24980.06620680644,2017-01-01
22198,29124.69947202342,2017-01-01
22203,21362.715159424908,2017-01-01
22206,22033.62746321882,2017-01-01
22207,21921.10051344814,2017-01-01
22209,21989.657992664732,2017-01-01
22210,27291.0304008686,2017-01-01
22211,24203.155733660362,2017-01-01
22213,26398.433970094185,2017-01-01
22214,22083.685429518984,2017-01-01
22215,22597.731270402106,2017-01-01
22219,21072.71745103288,2017-01-01
22222,22906.237680364036,2017-01-01
22225,22748.91603094765,2017-01-01
22226,22944.95647982119,2017-01-01
22233,22329.9647942664,2017-01-01
22237,21665.893056892633,2017-01-01
22246,22574.4221088548,2017-01-01
